id,question,slug,start_date,end_date,volume,liquidity,active,closed,yes_percentage,no_percentage,outcome_details,total_volume,total_liquidity,end_date_iso,volume_24hr,spread,one_day_price_change,last_trade_price,bestBid,bestAsk
504229,"Will Trump say ""Ethereum"" during his Bitcoin Conference speech?",will-trump-say-ethereum-during-his-bitcoin-conference-speech,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,15804.65,,2024-07-27,,0.001,-0.2145,1,,0.001
504231,"Will Trump say ""Elizabeth Warren"" during his Bitcoin Conference speech?",will-trump-say-elizabeth-warren-during-his-bitcoin-conference-speech,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,24783.18,,2024-07-27,,0.001,0.7945,1,0.999,1
504368,Ethereum all time high in August?,ethereum-all-time-high-in-august,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,190485.33,,2024-08-31,,0.001,,1,,0.001
504434,Donald & Melania Trump seen together in August?,donald-melania-trump-seen-together-in-august,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,24085.5,,2024-08-31,,0.009,-0.0255,1,,0.009
504476,"Ethereum above $3,000 on August 9?",ethereum-above-3000-on-august-9,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,372132.07,,2024-08-09,,0.018,-0.04,1,0.001,0.019
504526,Will Gudaf Tsegay (ETH) win gold in 1500m W?,will-gudaf-tsegay-eth-win-gold-in-1500m-w,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3474.31,,2024-08-10,,0.002,-0.0225,1,,0.002
504528,Will Diribe Welteji (ETH) win gold in 1500m W?,will-diribe-welteji-eth-win-gold-in-1500m-w,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,949.15,,2024-08-10,,0.009,-0.1755,1,,0.009
504529,Will Birke Haylom (ETH) win gold in 1500m W?,will-birke-haylom-eth-win-gold-in-1500m-w,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,7338.44,,2024-08-10,,0.006,-0.018,1,,0.006
504542,Will Gudaf Tsegay (ETH) win gold in 5000m W?,will-gudaf-tsegay-eth-win-gold-in-5000m-w,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1758.6,,2024-08-05,,0.01,-0.15,1,,0.01
504548,Will Tsige Duguma (ETH) win gold in 800m W?,will-tsige-duguma-eth-win-gold-in-800m-w,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,4489.34,,2024-08-05,,0.009,-0.4755,1,,0.009
504557,"$ETH dips below $2,000 by Friday?",eth-dips-below-2k-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,91808.63,,2024-08-09,,0.001,-0.0025,1,,0.001
504592,"Will Ethereum reach $3,000 before September? ",will-ethereum-reach-3000-before-september,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,779050.94,,2024-08-31,,0.001,-0.0025,1,,0.001
504662,Will $ETH hit $2000 or $4000 first?,will-eth-hit-2k-or-4k-first,,,,,True,True,,,$2000: 0.00% | $4000: 100.00%,2221879.948348,,2024-12-31,,0.001,-0.0545,1,,0.001
504800,"Ethereum above $2,500 on August 16?",ethereum-above-2500-on-august-16,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,318010.07,,2024-08-16,,0.001,0.2005,1,0.999,1
504840,Will Tamirat Tola (ETH) win gold in the Men’s Marathon?,will-tamirat-tola-eth-win-gold-in-the-mens-marathon,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,100,,2024-08-10,,0.02,0.02,1,0.98,1
504842,Will Deresa Geleta (ETH) win gold in the Men’s Marathon?,will-deresa-geleta-eth-win-gold-in-the-mens-marathon,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,293.75,,2024-08-10,,0.97,-0.015,1,,0.97
504844,Will Kenenisa Bekele (ETH) win gold in the Men’s Marathon?,will-kenenisa-bekele-eth-win-gold-in-the-mens-marathon,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,764.27,,2024-08-10,,0.02,-0.49,1,,0.02
504849,Will Tigst Assefa (ETH) win gold in the Women’s Marathon?,will-tigst-assefa-eth-win-gold-in-the-womens-marathon,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3818.49,,2024-08-11,,0.009,-0.1255,1,,0.009
504850,Will Amane Beriso Shankule (ETH) win gold in the Women’s Marathon?,will-amane-beriso-shankule-eth-win-gold-in-the-womens-marathon,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1284.52,,2024-08-11,,0.01,-0.095,1,,0.01
504853,Will Megetru Alemu (ETH) win gold in the Women’s Marathon?,will-megetru-alemu-eth-win-gold-in-the-womens-marathon,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,845.51,,2024-08-11,,0.01,-0.065,1,,0.01
504864,Will the Netherlands win gold in the Women’s 4x400m Relay?,will-the-netherlands-win-gold-in-the-womens-4x400m-relay,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3702.38,,2024-08-10,,0.002,-0.099,1,,0.002
505042,Serena and Cordell together during Love Island reunion?,serena-and-cordell-together-during-love-island-reunion,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1916.23,,2024-08-19,,0.01,0.027,1,0.99,1
505206,"Ethereum above $2,500 on August 23?",ethereum-above-2500-on-august-23,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,281302.41,,2024-08-23,,0.001,0.0845,1,0.999,1
505718,"Ethereum above $2,500 on August 30?",ethereum-above-2500-on-august-30,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,555916.29,,2024-08-30,,0.003,-0.6235,1,,0.003
505943,"Ethereum dips below $2,000 by Sept 30?",ethereum-dips-below-2000-by-sept-30-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,442747.757175,,2024-09-30,,0.001,-0.001,1,,0.001
506138,"Ethereum above $2,500 on September 6?",ethereum-above-2500-on-september-6,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,215320.868632,,2024-09-06,,0.001,-0.0795,1,,0.001
506176,Will the Netherlands win the most gold medals at the 2024 Paralympics?,will-the-netherlands-win-the-most-gold-medals-at-the-2024-paralympics,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,73377.13,0,2024-09-08,,0.001,,0.001,,0.001
506190,"Will Ethereum reach $3,000 before October?",will-ethereum-reach-3000-before-october,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,660103.863772,,2024-09-30,,0.005,-0.0015,1,,0.005
506494,"Ethereum above $2,400 on September 13?",ethereum-above-2400-on-september-13,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,538555.967227,,2024-09-13,,0.003,0.7935,1,0.997,1
506574,Will Netherlands win the 2024 Chess Olympiad?,will-netherlands-win-the-2024-chess-olympiad,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,45512.628096,,2024-09-22,,0.001,,1,,0.001
506698,Will the Netherlands win?,will-the-netherlands-win-sep-9,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,18221.070884,,2024-09-10,,0.001,-0.3645,1,,0.001
506701,Will Bethany Hall-Long win the 2024 Delaware Governor Democratic Primary?,will-bethany-hall-long-win-the-2024-delaware-governor-democratic-primary,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1173.80181,,2024-09-10,,1,0.095,1,,1
506970,"Ethereum above $2,400 on September 20?",ethereum-above-2400-on-september-20,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,902334.363342,,2024-09-20,,0.001,0.1545,1,0.999,1
507250,ETHBTC above 0.04 on September 30?,ethbtc-above-0pt04-on-september-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,56240.196974,,2024-09-30,,0.001,0.1195,1,0.999,1
507564,"Ethereum above $2,500 on September 27?",ethereum-above-2500-on-september-27,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,268158.412139,,2024-09-27,,0.001,0.032,1,0.999,1
507575,SOLETH above 0.058 on September 30?,soleth-above-0pt058-on-september-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,31288.793974,,2024-09-30,,0.001,0.0545,1,0.999,1
508303,"Ethereum above $2,600 on October 4?",ethereum-above-2600-on-october-4,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,382076.610021,,2024-10-04,,0.001,-0.019,1,,0.001
508604,"Will Ethereum reach $3,000 in October? ",will-ethereum-reach-3000-in-october,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1382860.126739,,2024-10-31,,0.001,-0.002,1,,0.001
508605,"Will Ethereum reach $2,750 in October?",will-ethereum-reach-2750-in-october,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,262451.360301,,2024-10-31,,0.001,0.3295,1,0.999,1
508606,"Will Ethereum reach $2,250 in October?",will-ethereum-reach-2250-in-october,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,790822.054965,,2024-10-31,,0.003,,1,,0.003
508607,"Will Ethereum reach $2,000 in October?",will-ethereum-reach-2000-in-october,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,381782.691459,,2024-10-31,,0.003,,1,,0.003
508883,"Ethereum above $2,400 on October 11?",ethereum-above-2400-on-october-11,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,781069.954477,,2024-10-11,,0.001,0.804,1,0.998,0.999
509567,Will Hungary beat Netherlands?,will-hungary-beat-netherlands,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,19024.690413,,2024-10-11,,0.001,-0.1845,1,,0.001
509568,Will Netherlands beat Hungary?,will-netherlands-beat-hungary,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,32875.651529,,2024-10-11,,0.001,-0.5795,1,,0.001
509569,Will the match between Hungary and Netherlands end in a draw?,will-the-match-between-hungary-and-netherlands-end-in-a-draw,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,13434.653902,,2024-10-11,,0.001,0.8695,1,0.999,1
509605,"Ethereum above $2,400 on October 18?",ethereum-above-2400-on-october-18,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,385105.056946,,2024-10-18,,0.001,0.0255,1,0.999,1
509629,ETHBTC above 0.04 on Halloween?,ethbtc-above-0pt04-on-halloween,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2137831.271321,,2024-10-31,,0.001,-0.027,1,,0.001
509774,Will Germany beat Netherlands?,will-germany-beat-netherlands,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,34621.510878,,2024-10-14,,0.001,,1,0.999,1
509775,Will Netherlands beat Germany?,will-netherlands-beat-germany,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,11569.184275,,2024-10-14,,0.001,,1,,0.001
509776,Will the match between Germany and Netherlands end in a draw?,will-the-match-between-germany-and-netherlands-end-in-a-draw,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,11798.354527,,2024-10-14,,0.001,,1,,0.001
510110,"Ethereum above $2,600 on October 25?",ethereum-above-2600-on-october-25,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,922935.853263,,2024-10-25,,0.001,-0.1445,1,,0.001
510921,"Ethereum above $2,600 on November 1?",ethereum-above-2600-on-november-1,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2404922.977021,,2024-11-01,,0.001,-0.1645,1,,0.001
511529,"Will Ethereum reach $2,000 in November?",will-ethereum-reach-2000-in-november,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,411383.058681,,2024-11-30,,0.001,-0.0005,1,,0.001
511530,"Will Ethereum reach $2,250 in November?",will-ethereum-reach-2250-in-november,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,950192.709176,,2024-11-30,,0.001,,1,,0.001
511531,"Will Ethereum reach $2,750 in November?",will-ethereum-reach-2750-in-november,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,38557.365435,,2024-11-30,,0.001,0.2645,1,0.999,1
511532,"Will Ethereum reach $3,000 in November?",will-ethereum-reach-3000-in-november,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,249069.994442,,2024-11-30,,0.001,0.1085,1,0.998,0.999
511533,"Will Ethereum reach $3,250 in November?",will-ethereum-reach-3250-in-november,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,875046.956125,,2024-11-30,,0.001,0.0485,1,0.999,1
511534,"Will Ethereum reach $3,500 in November?",will-ethereum-reach-3500-in-november,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,4605195.095946,,2024-11-30,,0.001,0.4795,1,0.999,1
511628,"Ethereum above $2,500 on November 8?",ethereum-above-2500-on-november-8,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,407645.30769,,2024-11-08,,0.001,0.01,1,0.999,1
511955,ETHBTC above 0.035 on Nov 30?,ethbtc-above-0pt035-on-nov-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,368315.147987,,2024-11-30,,0.027,0.015,1,0.973,1
512397,"Ethereum above $3,000 on November 15?",ethereum-above-3000-on-november-15,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,2185012.327794,,2024-11-15,,0.001,0.1295,1,0.999,1
512660,"Will Ethereum reach $3,750 in November?",will-ethereum-reach-3750-in-november,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,6198332.729911,,2024-11-30,,0.001,-0.6295,1,,0.001
512661,"Will Ethereum reach $4,000 in November?",will-ethereum-reach-4000-in-november,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2261734.427317,,2024-11-30,,0.001,-0.0525,1,,0.001
512954,Pete Hegseth confirmed as Secretary of Defense?,will-pete-hegseth-be-confirmed-as-secretary-of-defense,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,3251257.587529,,2025-06-30,,0.001,0.03,1,0.999,1
513091,Will Pete Hegseth be Trump's Defense Secretary?,will-pete-hegseth-be-trumps-defense-secretary,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,2358456.46899701,,2025-06-30,,0.001,0.034,1,0.999,1
513107,Matt Gaetz Ethics Report made public by Sunday?,matt-gaetz-ethics-report-made-public-by-sunday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,81955.592005,,2024-11-17,,0.001,-0.012,1,,0.001
513137,"Ethereum above $3,000 on November 22?",ethereum-above-3000-on-november-22,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,991674.376575,,2024-11-22,,0.001,0.015,1,0.999,1
513192,Will Schoof resign as Netherlands PM in 2024?,will-schoof-resign-as-netherlands-pm-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,22874.965877,,2024-12-31,,0.002,-0.003,1,,0.002
513201,New Netherlands election called in 2024?,new-netherlands-election-called-before-march,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,15226.731436,,2024-12-31,,0.001,-0.0025,1,,0.001
513230,Will Netherlands beat Hungary?,will-netherlands-beat-hungary-nov-16,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,12969.815726,,2024-11-16,,0.001,0.2845,1,0.999,1
513231,Will Hungary beat Netherlands?,will-hungary-beat-netherlands-nov-16,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3820.515461,,2024-11-16,,0.001,-0.0945,1,,0.001
513232,Will the match between Netherlands and Hungary end in a draw?,will-the-match-between-netherlands-and-hungary-end-in-a-draw-nov-16,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,969.871898,,2024-11-16,,0.001,-0.1795,1,,0.001
513318,Matt Gaetz Ethics Report made public in November?,matt-gaetz-ethics-report-made-public-in-november,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,44047.715778,,2024-11-30,,0.019,-0.001,1,,0.019
513546,SOLETH hit 0.08 by Nov 30?,soleth-hit-0pt08-by-nov-30,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,27298.244406,,2024-11-30,,0.01,0.0045,1,,0.01
513710,"Ethereum above $3,300 on November 29?",ethereum-above-3300-on-november-29,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1947668.693574,,2024-11-29,,0.001,0.0085,1,0.999,1
514216,"Ethereum above $3,500 on December 6?",ethereum-above-3500-on-december-6,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,3343350.705818,,2024-12-06,,0.001,0.0065,1,0.999,1
514377,Will XRP flip ETH in 2024?,will-xrp-flip-eth-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,234824.57638,,,,0.001,-0.002,1,,0.001
514378,"Will Ethereum hit $3,800 in December?",will-ethereum-hit-3800-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,194013.75633,,2024-12-31,,0.001,0.2645,1,0.999,1
514379,"Will Ethereum hit $3,900 in December?",will-ethereum-hit-3900-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,95588.303191,,2024-12-31,,0.001,0.3095,1,0.999,1
514380,"Will Ethereum hit $4,000.00 in December?",will-ethereum-hit-4000pt00-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,325957.526564,,2024-12-31,,0.001,0.0845,1,0.999,1
514381,"Will Ethereum hit $4,100.00 in December?",will-ethereum-hit-4100pt00-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1068436.638503,,2024-12-31,,0.001,0.257,1,0.999,1
514382,"Will Ethereum hit $3,500 in December?",will-ethereum-hit-3500-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,558672.473911,,2024-12-31,,0.001,,1,0.999,1
514383,"Will Ethereum hit $3,400 in December?",will-ethereum-hit-3400-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,816506.381573,,2024-12-31,,0.001,0.6145,1,0.999,1
514384,"Will Ethereum hit $3,300 in December?",will-ethereum-hit-3300-in-december,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,660559.869795,,2024-12-31,,0.001,0.6645,1,0.999,1
514388,"Will Ethereum hit $3,000 in December?",will-ethereum-hit-3000-in-december,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2003686.891126,,2024-12-31,,0.003,-0.0085,1,,0.003
514464,"Will Ethereum hit $3,800 by Friday?",will-ethreum-hit-3800-by-friday,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,363823.645317,,2024-12-06,,0.001,0.8095,1,0.999,1
514642,Pete Hegseth nomination withdrawn by Friday?,pete-hegseth-nomination-withdrawn-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,254527.296002,,2024-12-06,,0.001,-0.0845,1,,0.001
514643,"Will Hegseth say ""Trump"" 5 or more times?",will-hegseth-say-trump-5-or-more-times,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,25786.00762,,2024-12-04,,0.001,-0.1995,1,,0.001
514644,"Will Hegseth say ""Trump"" 10 or more times?",will-hegseth-say-trump-10-or-more-times,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,21685.277364,,2024-12-04,,0.001,-0.0495,1,,0.001
514645,"Will Hegseth say ""Woman"" or ""Women"" 5 or more times?",will-hegseth-say-woman-or-women-5-or-more-times,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,22182.426647,,2024-12-04,,0.001,-0.0595,1,,0.001
514646,"Will Hegseth say ""Alcohol"" during the interview?",will-hegseth-say-alcohol-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,31129.787938,,2024-12-04,,0.001,-0.1045,1,,0.001
514647,"Will Hegseth say ""Racist"" or ""Racism"" during the interview?",will-hegseth-say-racist-or-racism-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,8509.678052,,2024-12-04,,0.001,-0.1485,1,,0.001
514648,"Will Hegseth say ""Sex"" during the interview?",will-hegseth-say-sex-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,20042.823327,,2024-12-04,,0.001,-0.0355,1,,0.001
514649,"Will Hegseth say ""Drunk"" during the interview?",will-hegseth-say-drunk-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,18848.065009,,2024-12-04,,0.001,-0.0595,1,,0.001
514650,"Will Hegseth say ""Lie"" during the interview?",will-hegseth-say-lie-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,16074.233501,,2024-12-04,,0.001,-0.0445,1,,0.001
514651,"Will Hegseth say ""Affair"" during the interview?",will-hegseth-say-affair-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,18345.069408,,2024-12-04,,0.001,-0.169,1,,0.001
514652,"Will Hegseth say ""Assault"" during the interview?",will-hegseth-say-assault-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,25357.454233,,2024-12-04,,0.001,-0.1895,1,,0.001
514653,"Will Hegseth say ""Divorce"" or ""Divorced"" during the interview?",will-hegseth-say-divorce-or-divorced-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,17254.815406,,2024-12-04,,0.001,-0.1545,1,,0.001
514654,"Will Hegseth say ""Fake news"" during the interview?",will-hegseth-say-fake-news-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,19260.629792,,2024-12-04,,0.001,-0.039,1,,0.001
514655,"Will Hegseth say ""Witch hunt"" during the interview?",will-hegseth-say-witch-hunt-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5608.315982,,2024-12-04,,0.001,-0.0445,1,,0.001
514656,"Will Hegseth say ""Crypto"" or ""Bitcoin"" during the interview?",will-hegseth-say-crypto-or-bitcoin-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,67888.008143,,2024-12-04,,0.002,-0.0095,1,,0.002
514657,"Will Hegseth say ""Ukraine"" during the interview?",will-hegseth-say-ukraine-during-the-interview,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,11440.476254,,2024-12-04,,0.001,-0.1695,1,,0.001
514658,Will Trump replace Hegseth with DeSantis by Friday?,will-trump-replace-hegseth-with-desantis,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,73753.675589,,2024-12-06,,0.001,-0.0645,1,,0.001
514828,"Will Ethereum hit $4,200.00 in December?",will-ethereum-hit-4200pt00-in-december,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1998510.229238,,2024-12-31,,0.001,-0.0015,1,,0.001
514829,"Will Ethereum hit $4,300.00 in December?",will-ethereum-hit-4300pt00-in-december,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1480305.654821,,2024-12-31,,0.001,-0.0015,1,,0.001
514853,"Will Ethereum hit $4,000 by Sunday?",will-ethereum-hit-4000-by-sunday,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,88480.552395,,2024-12-08,,0.001,,1,0.999,1
514894,"Will Trump say ""Pete"" or ""Hegseth"" during NBC interview?",will-trump-say-pete-or-hegseth-during-nbc-interview,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,267219.676836,,2024-12-08,,0.001,0.0145,1,0.999,1
514901,"Will Ethereum hit $4,500.00 in December?",will-ethereum-hit-4500pt00-in-december,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1242474.358943,,2024-12-31,,0.001,-0.0025,1,,0.001
514903,"Will Ethereum hit $5,000.00 in December?",will-ethereum-hit-5000pt00-in-december,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2059027.199067,,2024-12-31,,0.001,-0.0015,1,,0.001
514950,"Ethereum above $4,000 on December 13?",ethereum-above-4000-on-december-13,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3017442.33541,,2024-12-13,,0.001,-0.2945,1,,0.001
515508,"Will Ethereum hit $8,000.00 by March 31?",will-ethereum-hit-8000pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1997354.622884,,2025-03-31,,0.001,,1,,0.001
515509,"Will Ethereum hit $7,000.00 by March 31?",will-ethereum-hit-7000pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1683521.635996,,2025-03-31,,0.001,,1,,0.001
515510,"Will Ethereum hit $6,000.00 by March 31?",will-ethereum-hit-6000pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1523652.748761,,2025-03-31,,0.001,,1,,0.001
515511,"Will Ethereum hit $5,000.00 by March 31?",will-ethereum-hit-5000pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2701392.064621,,2025-03-31,,0.001,,1,,0.001
515514,"Will Ethereum hit $4,500.00 by March 31?",will-ethereum-hit-4500pt00-by-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3519383.48134,,2025-03-31,,0.001,,1,,0.001
515540,"Ethereum above $3,900 on December 20?",ethereum-above-3900-on-december-20,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3094225.095366,,2024-12-20,,0.001,-0.023,1,,0.001
515546,"Will Ethereum dip to $3,500.00 by March 31?",will-ethereum-dip-to-3500pt00-by-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,59017.327491,,2025-03-31,,0.001,0.2145,1,0.999,1
515547,"Will Ethereum dip to $3,000.00 by March 31?",will-ethereum-dip-to-3000pt00-by-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,283741.34572,,2025-03-31,,0.001,0.2645,1,0.999,1
515832,Pudgy Penguin floor price above 25 eth on Friday?,pudgy-penguin-floor-price-above-25-eth-on-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,133556.988728,,2024-12-20,,0.001,-0.012,1,,0.001
515968,Matt Gaetz Ethics Report made public in 2024?,matt-gaetz-ethics-report-made-public-in-2024,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,75026.870368,,2024-12-31,,0.001,0.1095,1,0.999,1
516118,"Ethereum above $3,400 on December 27?",ethereum-above-3400-on-december-27,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2293173.576865,,2024-12-27,,0.001,-0.2745,1,,0.001
516449,Ethereum all time high by March 31?,ethereum-all-time-high-by-march,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3372208.713829,,2025-03-31,,0.001,,1,,0.001
516450,Ethereum all time high by June 30?,ethereum-all-time-high-by-june,,,,,True,False,2.9000000000000004,97.1,Yes: 2.90% | No: 97.10%,1680651.488,206773.69506,2025-06-30,29740.924351,0.014,-0.008,0.027,0.022,0.036
516454,Ethereum all time high by January 31?,ethereum-all-time-high-by-january,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2018088.92971,,2025-01-31,,0.001,-0.001,1,,0.001
516499,"Ethereum above $3,300 on January 3?",ethereum-above-3300-on-january-3,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1850011.247487,,2025-01-03,,0.001,0.0335,1,0.999,1
516712,Tether insolvent in 2025?,tether-insolvent-in-2025,,,,,True,False,5.5,94.5,Yes: 5.50% | No: 94.50%,54493.083667,59760.2407,2025-12-31,52.94734,0.01,,0.06,0.05,0.06
